speed,acceleration,temperature,humidity,roadGrade
44.15546158,0.4166402444444443,69.79,1.0,0.0161928170904721
45.48477642,0.3692541222222232,69.79,1.0,0.0248741460642684
46.7191402,0.3428788277777777,69.79,1.0,0.0
47.73463374,0.2820815388888871,69.79,1.0,0.0489963983795066
47.2502224,-0.1345587055555555,69.79,1.0,0.0292828682420201
45.718130720000005,-0.4255810222222198,69.79,1.0,0.0
44.60929546,-0.3080097944444464,69.79,1.0,0.0388726766706626
44.70263718,0.0259282555555575,69.79,1.0,0.0
45.48477642,0.2172608999999994,69.79,1.0,0.0364091777823648
46.90582364,0.3947353388888892,69.79,1.0,0.0206420537688488
48.50067958,0.4430155388888881,69.79,1.0,0.0359121109952879
49.9056334,0.3902649499999988,69.79,1.0,0.0
51.45220914,0.4296043722222222,69.79,1.0,0.0142672292180135
52.40654776,0.2650940611111121,69.79,1.0,0.0251041839609052
53.06315848,0.1823918666666664,69.79,1.0,0.0397364425578226
53.62481814,0.1560165722222208,69.79,1.0,0.1083913823521981
54.26533546,0.1779214777777795,69.79,1.0,0.0420275735876292
54.93803958,0.1868622555555568,69.79,1.0,0.1451473505838033
55.48360584,0.1515461833333304,69.79,1.0,0.0
56.04687484,0.1564636111111124,69.79,1.0,0.0184235224577286
56.6085345,0.1560165722222208,69.79,1.0,0.0460833558984538
57.09294584,0.1345587055555572,69.79,1.0,0.0456684913459339
57.57735718,0.1345587055555555,69.79,1.0,0.0
58.2500613,0.186862255555555,69.79,1.0,0.0305335936208638
58.84390776,0.1649573500000016,69.79,1.0,0.0
59.8594013,0.2820815388888888,69.79,1.0,0.0168720132412299
60.672118000000005,0.2257546388888869,69.79,1.0,0.0151757086532193
61.37539958,0.1953559944444443,69.79,1.0,0.0384423992318827
61.70370494,0.0911959333333349,69.79,1.0,0.0156604932595463
62.2653646,0.1560165722222208,69.79,1.0,0.0
62.50032824,0.0652676777777756,69.79,1.0,0.0226647035217867
62.99922364,0.1385820555555597,69.79,1.0,0.0287622930648395
63.39029326000001,0.1086304499999997,69.79,1.0,0.0486367635053025
63.57858604,0.0523035499999977,69.79,1.0,0.0440090333204554
63.84412714,0.0737614166666666,69.79,1.0,0.0329655750569714
64.1402457,0.0822551555555541,69.79,1.0,0.0317506217383232
64.31244508,0.0478331611111144,69.79,1.0,0.0298869424566214
62.99922364,-0.3647837333333328,69.79,1.0,0.0
60.87489484,-0.5900913333333335,69.79,1.0,0.0211389992799174
58.92115608,-0.5427052111111124,69.79,1.0,0.0237747304048295
57.67230824,-0.3469021777777783,69.79,1.0,0.0422686574113608
56.48461532,-0.3299146999999998,69.79,1.0,0.0308846081174872
54.39086397999999,-0.581597594444446,69.79,1.0,0.0315579602216103
49.9378202,-1.2369566055555534,69.79,1.0,0.0
44.67205972,-1.4627112444444457,69.79,1.0,0.0275477102503285
39.03132302,-1.5668713055555532,69.79,1.0,0.0302632746520376
33.50002144,-1.536472661111114,69.79,1.0,0.0
