speed,acceleration,temperature,humidity,roadGrade
32.81283326,-0.8028818444444425,68.37,0.37,-0.0798582081949937
30.23467058,-0.7161563000000015,68.37,0.37,-0.0336420075963828
27.281531680000004,-0.8203163611111091,68.37,0.37,-0.0250999454039855
22.8284879,-1.236956605555556,68.37,0.37,-0.0768758075608357
17.06222268,-1.601740338888889,68.37,0.37,-0.0234970013786765
11.64035622,-1.506074016666667,68.37,0.37,-0.0401506648681223
8.12555766,-0.976332933333333,68.37,0.37,0.0
6.06238378,-0.5731038555555559,68.37,0.37,0.0
3.2025866,-0.7943881055555555,68.37,0.37,-0.0082965563642287
0.39106962,-0.780976938888889,68.37,0.37,0.0
0.10943512,-0.0782318055555555,68.37,0.37,0.0
2.99980976,0.8028818444444445,68.37,0.37,0.0
10.84373292,2.1788675444444445,68.37,0.37,0.0
19.29759594,2.348295283333333,68.37,0.37,0.0
25.40665058,1.6969596222222227,68.37,0.37,-0.014792553016192
29.59415326,1.1631951888888876,68.37,0.37,-0.0028359778640055
32.78064646,0.8851370000000003,68.37,0.37,0.0010827578529695
35.32823168,0.707662561111114,68.37,0.37,0.0039900204890738
37.35921876,0.5641630777777742,68.37,0.37,0.0125788719253344
39.03132302,0.4644734055555588,68.37,0.37,0.0095379021865853
40.8128624,0.4948720499999979,68.37,0.37,0.0291227183371658
42.18723876,0.3817712111111113,68.37,0.37,0.0098552799594722
43.4682734,0.3558429555555555,68.37,0.37,0.012002813928986
44.43709608,0.2691174111111092,68.37,0.37,0.0156240802214263
45.0776134,0.1779214777777795,68.37,0.37,0.0134092431694611
45.84365924,0.2127905111111108,68.37,0.37,0.0130033695177501
45.85975264,0.0044703888888886,68.37,0.37,0.0087345035658512
45.21923532,-0.1779214777777795,68.37,0.37,0.0286988629498824
44.74930804,-0.1305353555555513,68.37,0.37,0.0058867733465326
44.43709608,-0.0867255444444481,68.37,0.37,0.0142222748587561
43.81267216,-0.1734510888888891,68.37,0.37,0.0090581749493264
42.90661374,-0.2516828944444391,68.37,0.37,0.0074919650758293
42.62497924,-0.0782318055555588,68.37,0.37,-0.00303441924987
43.79657876,0.3254443111111111,68.37,0.37,0.0019921203210374
46.48417656,0.7465549444444441,68.37,0.37,-0.0299940989580356
49.78171422,0.9159826833333328,68.37,0.37,0.4850344170018799
53.7036758,1.0894337722222218,68.37,0.37,-0.5642812461390677
56.67129876,0.8243397111111115,68.37,0.37,-0.0390266774598603
59.5938602,0.8118226222222251,68.37,0.37,-0.0638236304530347
61.49931876,0.5292940444444412,68.37,0.37,-0.0180729368390184
63.28085814,0.4948720500000014,68.37,0.37,0.0
65.2345969,0.5427052111111088,68.37,0.37,-0.0080954627515981
67.21891312,0.5511989500000034,68.37,0.37,-0.0169330227219734
69.14046508,0.5337644333333316,68.37,0.37,0.0
70.74980508,0.4470388888888905,68.37,0.37,-0.0088997463266361
72.24970996,0.4166402444444443,68.37,0.37,-0.0106414193169848
73.07852006,0.2302250277777773,68.37,0.37,-0.0113963153975776
73.70294398,0.1734510888888891,68.37,0.37,0.0
73.96848508000001,0.0737614166666702,68.37,0.37,-0.0086054973982122
74.21793278,0.0692910277777727,68.37,0.37,-0.0175360533411539
74.10849766,-0.0303986444444461,68.37,0.37,-0.0068255537490171
73.92181422,-0.051856511111108,68.37,0.37,-0.0103258878828876
74.53175408,0.1694277388888885,68.37,0.37,-0.0193358974447912
75.65668274000001,0.312480183333335,68.37,0.37,-0.0134855371343123
76.60941202000001,0.2646470222222206,68.37,0.37,-0.0068975239488325
77.37545786,0.212790511111109,68.37,0.37,-0.0128620843938548
78.03045924,0.1819448277777802,68.37,0.37,0.0
78.71925676000001,0.1913326444444436,68.37,0.37,0.0009561516984506
78.82869188,0.0303986444444426,68.37,0.37,0.0071847341392762
79.04595278,0.060350249999999,68.37,0.37,0.0148556496738132
78.20265862000001,-0.2342483777777744,68.37,0.37,0.0
77.60881216,-0.1649573500000016,68.37,0.37,0.0210990658006376
77.18716508,-0.1171241888888872,68.37,0.37,0.0337149988050192
76.7816114,-0.1126537999999968,68.37,0.37,0.0315803571098166
75.9528013,-0.2302250277777808,68.37,0.37,0.0
75.18675546,-0.2127905111111125,68.37,0.37,0.0186323745692279
74.82787264000001,-0.0996896722222153,68.37,0.37,0.0
74.84396604,0.0044703888888832,68.37,0.37,0.0181217444249032
74.81177923999999,-0.0089407777777807,68.37,0.37,0.0189058768925369
75.04674288,0.0652676777777792,68.37,0.37,0.0107374129317317
75.45229656,0.1126537999999968,68.37,0.37,0.0
75.60840254,0.043362772222224,68.37,0.37,-0.0007046788477177
75.28170652,-0.0907488944444381,68.37,0.37,-0.0075369194320582
74.28069703999999,-0.2780581888888918,68.37,0.37,-0.0761385560997921
73.78180164,-0.1385820555555597,68.37,0.37,-0.1131831155651154
73.57741546,-0.0567739388888846,68.37,0.37,0.1385953171185743
74.21793278,0.177921477777776,68.37,0.37,-0.0321153942664215
75.21894225999999,0.2780581888888882,68.37,0.37,-0.0173547106708815
